-----------------------------------------------------------------------------------------
Test Sentence: Lance is highly knowledgeable on this subject.
Top 100 Translations
	Lance was very perceptive about the subject.
	I met this woman inside the city who told people that the homeless adolescent... had applied for a donation.
	I meet a woman in the town who tells people about homeless teenagers and applies for donations.
	I met a woman in the city who told people about homeless teenagers and asked for donations.
	I met a woman in the city who told people about homeless adolescents... and applied for donations.
	I've met a woman in town who told the people that there were homeless teenagers who wanted to go out to the hospital and applied for a donation.
	And I met a girl in town who told people that he was homeless for teenagers...and applied for a donation.
	I was in town meeting a woman who told people he was homeless among the teenagers... and asked for a donation.
	I met a woman here in the town, who told the people about the homeless teenager...and applied for a donation.
	I met a woman in the city and he talked to the people about the homeless youths... and applied for donations.
	I met a woman in the city... who told people about homeless teenagers... and applied for a donation.
	I meet a woman in town who's talking to people about homeless adolescent kids and is asking for donations.
	I met a woman in the city who was talking to people about homeless teenagers and asked for donations.
	I met this woman in the city, who was talking to the people about homeless teenagers, and asked for donations.
	I met a woman in the city, who is talking to people about homeless teenage boys and is asking for donations.
	I met the woman in town who was talking to the people about homeless teenage adolescents and asked for donations.
	I met a woman in the city, who was talking to people about homeless teenagers, and asked for donations.
	I met a woman in town, and she's talking to the people about homeless teens and has asked for donations.
	I met a woman in town and she's talking to people about homeless teenage teenagers, and asks for donations.
	And I met a woman in the city who was speaking with people about homeless teenagers, and asked for donations.
	I met one woman in town who is talking to people about homeless teens and asked for donations.
	I met with a woman in town who was talking to someone about homeless teens, and asked them for donations.
	I met a girl in town who was talking to people about homeless teenagers and asked if they wanted to make donations.
	I met this woman in town who was talking to people about homeless adolescents, and asked them to make donations.
	I was meeting a woman in town, who was talking to somebody about homeless teenagers and asked them to make donations.
	I got a woman here in the town... who was talking to others about homeless teenagers... and asked them to come up with donations.
	I saw a woman in the town talking to people about homeless teenagers and they asked them for donations.
	I saw a woman in the town who was talking to someone about homeless teenagers and asked them for donations.
	There was this woman I met in town who was talking about homeless teenagers and asking for donations.
	I met a woman in town who was speaking to someone about homeless teenagers and asked them to make donations.
	And I met this woman in town, who was talking to others about homeless teenagers and asking them for donations.
	And I meet a woman in town... talking to people who have a homeless teenager, asking for a donation.
	I met a woman in the town who's talking to people about homeless teenagers and asking for donations.
	I met a lady in town who talks to people about homeless teenagers asking for donations.
	I met a woman in town who was talking to a homeless teenager and asked for a donation.
	I met a lady in town talking to people about homeless teenagers asking for donations.
	And I met a girl in town that was talking to people who were homeless and adolescents asking for donations.
	I met a woman in the town talking to somebody about homeless teenagers asking for donations.
	I met a lady in town talking to people about homeless teenagers who were asking for donations.
	I met a woman in town who was talking to a homeless teenage boy asking for a donation.
	A lady in town I met was talking to homeless teenagers asking for donations.
	I met a city woman, who spoke with people about homeless teenagers and asked for donations.
	I met a woman from a city where she talked to people about homeless teenagers and asked for donations.
	I met a woman in town, who talked to the people about homeless teens and asked for donations.
	I met a woman in the city, who talked to people about homeless teenagers and asked for donations.
	I've met a woman in a town, and she's talking to people about homeless teenagers and asking for donations.
	I met a woman in town, who talks to the people about homeless teenagers and asks for donations.
	I met a woman from a city that spoke to people about homeless teenagers, and called for donations.
	I met this woman from town, she talked about homeless teenagers and asked for donations.
	I met a woman from the city, who talked to people about homeless youths and asked for donations.
	I met a woman from the city, and she talks to the people about homeless teens and asks for donations.
-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
Test Sentence: There's a very unusual setting for this movie: a prison for badly behaved dogs!
Top 100 Translations
	The movie has a rather unusual picture... of the prison built for a debauchery dog!
	The film had a very unusual view of the prison that had been built for a depraved dog!
	There's an extraordinary sight of this movie, the prison for a dog who's misbehaved!
	The films had a very unusual picture of the prison built for the misbehaved dog!
	There is a very unusual picture of this film - a prison built for behaved like an inhospitable dog!
	This film has an extraordinary sight: the prison for the dog of debauchery!
	There's an extraordinary picture of this film... of a prison built for an unbecoming dog!
	There is a very unusual image in the movie of a prison for a depravity dog!
	This film has an extraordinary vision of the prison that is built for debauchery dogs!
	This film has a very unusual view of the prison built for depraved dogs!
	This movie is in a very unusual location: a prison jail where dogs get imprisoned because they're misbehaving!
	This film has a very unusual location: a prison in prison for dog misdeeds!
	This film has an unusual location: a jail where a dog is jailed for his deviant behavior!
	There's a strange place for this movie: a prison prison that's been jailed for bad dog behavior!
	This movie has a particularly unusual place: a prison that is imprisoned for unruly actions by dogs!
	The film had a rather unusual place: a prison prison where dogs were held for misdeeds!
	A very unusual location of the film is a prison in which dogs are being held in prison for their misbehaves!
	There's a really unusual place in the film: a prison where dogs are imprisoned for their misdeeds!
	There's one very unusual place in this movie where a cell is jailed for the dog's bad behavior!
	A very unusual place for the film is: a jail jail for dog misconduct!
	There is something very extraordinary about this scene where the dog keeper in this prison has behaved badly!
	There is a very unusual scene in the film and the dog-man in this prison behaves badly!
	There's a very unusual scene in the movie, and this prison dog-house thing is a hell of a thing!
	There's a really unusual scene out there. Dogs in the prison. They have behaved badly!
	There was a very unusual scene in the movie, and the dog breeds in this prison, that's a hell of a thing, isn't it?
	There's this really unusual scene in the film, and the dog-breathers in prison are doing a bad job!
	There's a very unusual picture of a dog that lives in this prison that's in a bad way!
	There's an unusual scene in this film, and it's the dog-bearers in this prison... who are misbelievably behaved!
	There was a very unusual scene in the film... that was a terrible way for a dog-breeder in this prison!
	The film had a very unusual scene, and the dog-man in prison was very bad behavior!
	The scene of this movie was an unusual occasion: prison for an unbecoming dog!
	The environment in which this movie is happening is very unusual: prisons for bad-doing dogs!
	This is an unusual environment in which a dog who is not a good behavior is held in prison!
	The context in which this movie took place is quite unusual: a prison for ungodly dogs!
	It's a very unusual situation: prison for a dog who acts unbelievably!
	The environment of the film was very unusual: jail for bad-doing dogs!
	The scene of this film is quite unusual - a prison for a dog who's behaved badly!
	This film is a very unusual environment - a prison for dogs who behave ill-behaved!
	The environment in this film was extraordinary: the jails of unbelievably behaved dogs!
	The environment in this film is quite unusual: prison of bad-doing dogs!
	The movie has a really unusual place: a jail where a dirty dog behaves in a bad way!
	The movie has a very unusual scene: a prison that is unsettling with a scavenging dog!
	This film contains a very remarkable place for a prison that behaves badly on stench dogs!
	There was a really special place for this movie: a prison that had misbehaved at dog-fucking-dogs!
	There's a very unusual place for this movie: a prison that's not good enough to a stinking dog!
	The movie has a very remarkable point: a prison that behaves poorly against a stinking dog!
	There's this very unusual place to see: a prison with bad behavior on a stench dog!
	A very special part of this film: a prison of bad behavior against the stench of dogs!
	This movie is a very special place to be: an undesired prison for a stinking dog!
	This movie has a unique place: an unbelievably ill-becoming prison for stinking dogs!
	There was an unusual occasion in this film: A prison for a bad-looking dog!
	There is an unusual occasion for this film: the prison of a dog who does not perform well!
	There's a really unusual occasion for this film: the jailing of an undefeated dog!
	This film has an unusual occasion: An unbecoming prison for dogs!
	This film has an unusual occasion: a prison for ill-defended dogs!
	A very unusual occasion in this movie is a jail for dogs who are no good at it!
	And there was a very unusual occasion for this movie... a prison of ill-demeaning dogs!
	A particularly unusual occasion for this film is the prison for an unbelievably good-natured dog!
	There is a very unusual occasion in this film: a prison for an ill-defended dog!
	This film has a really unusual occasion, the prison for a dog who doesn't perform well!
	There was an unusual environment to this movie: a dog-climbing prison!
	There is an abnormal environment in this film: a low-performing dog prison!
	There's an unusual environment for this movie: An undefeated prison of dogs!
	This movie's an out-of-the-box environment: A bad-behind dog prison!
	There's an abnormal environment in which this film: a dog jail with bad performances!
	There was an extraordinary situation in this film, a poor dog-cooking prison!
	There's an unusual way this film has an abnormal environment: an unbecoming dog-deprived prison!
	This movie has an unusual context: a dog prison with a bad track record!
	This film has a unusual environment in which a dog prison does not perform well!
	This movie had an unusual environment... a dog prison that didn't do a good job!
	The layout of the movie is very unusual: the prison for a misbehaved dog!
	It's an unusual layout: an unholy prison for the bad-doing dog!
	And that film is really something else: a prison for depraved dogs!
	This movie is very unusual in layout: a jail for depraved dogs!
	This movie is a very unusual layout of a prison for evil-doing dogs!
	The layout of this movie, a prison for a dog who behaves badly, is very unusual!
	This is an unusual arrangement: A prison for misbehaved dogs!
	It's an unusual setup of the movie, a prison for a misbehaved dog!
	The setup of this film was extraordinary: an ungodly jail for a dog who is ill-behaved!
	The layout of this film is unusual: a prison for ungodly dogs!
	The movie's got a strange place... a prison for dog misconduct!
	There's an unusual part of this film, a prison where dogs are misbehaving!
	This movie's got a pretty unusual spot for a prison where dogs behave unchallenged!
	There's a really unusual part of the movie. The prison in which the dog's misbehaved!
	There is an unusual place in this film... a prison for dog misconduct!
	A place where this film is very unusual. It's a prison for the misdemeanor of dogs!
	The movie's got a really unusual spot, a prison for dog misconduct!
	This movie has an unusual place... a prison where dogs are misbehaved!
	This movie has a very unusual location, a prison for dog misconduct!
	This movie's got one very unusual spot, a jail for dogs misbehaved!
	One unusual scene of this movie is the prison of a bad-go-go-go-o-go-go-go-i-go dog!
	A very unusual sight in this film: A prison for bad-behaved wild dogs!
	There's one particularly unusual scene with the film: a prison for a dog with bad behavior!
	This movie has a really unusual scene: a prison for misbehaved wild dogs!
	This movie has an unusual occasion: the prison for unbehaved wild dogs!
	This movie has an extraordinary scene: the prison of an unbecoming wild dog!
	There was a pretty unusual scene in this film: prison for an ungodly wild dog!
	This film has an unusual sight of a prison for bad-doing wild-dogs!
	In the film, there's something really unusual going on: the prison of a dog who behaves badly!
	There's an unusual scene to the film: a prison for the misbehavior wild dog!
-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
Test Sentence: Though we always turn right here, I often wonder what's down the other road.
Top 100 Translations
	We were always looking to the right, but I've often wondered what was underneath the other road.
	Well, we always go right, but I always wondered what's going on in the other side of the road.
	Well, we always turn right but I'm always curious to know what the other way down is.
	We're always right in that direction, but all I've ever wanted to do is find what's underneath that other road.
	We always go to the right, but I keep wondering what's under the other road.
	We've always turned right but I've often been wondering what it was down the other way.
	We always take the right turn, but I always wonder what is going down the other side of the road.
	And we always turn right, but I always wondered what's under the other side of the road.
	We're always going to go right, but I'm always wondering what's under the other road.
	We're always going right, but I've often wondered what it is down the other way.
	And while we're always moving around here, I've frequently wondered what other way it's coming to.
	Though we keep turning round here, I often wonder which way the other road leads.
	Although we've always looked around here, I wonder what other road leads to.
	Although we'll always be around from here I often wonder which path the other road leads to.
	Though we used to turn around here all the time, it was very curious, exactly what other road might lead to.
	I always wondered what other way was going, though we've been on our turn from here.
	Although we always turn around from here, I always wondered which of the other ways it was that led to.
	While we always turned around from here, I was always wondering where the other way was going.
	Though we're always going to turn around here, I've been wonderin' what road the other path leads to.
	I always wonder which other way is going, though it's always out here from where we're going.
	And even though we were all turning here, I always wondered how the other path was going to go.
	I always wonder how the other road will go even if we're all going to turn around here.
	Although we're all here on the right side of the way, I always want to know how we're going along the other way.
	And even though we're both going to turn around here, I always wondered what was going on to be the other way.
	Although we're all here turning around... I'm always wondering what other way it's gonna be.
	Although we're all around here, I always want to know the other way out, exactly what I'm going to do.
	Although this is the place we've all gone, I have always wondered where the other road would go.
	Although we're all on this turn here, I always wonder how the other one is going to go.
	Even if we're both here making a turn, I always wonder what the other road's gonna be.
	And even though we're all here turning, I have always wondered how we'll get on the other side of the road.
	Although we always turn around here, I often ask what the other way would be.
	Though we're always walking around this place, I always ask what the alternative road is going to be.
	Although we always turn around, I always ask what a different path would be.
	Even if we were always here to turn around, I would always ask what might be the other way.
	Although we'd always turn around here, I would always ask what the other way would be.
	While we always turned around here, I always ask what the other way would be.
	While we've always turned around here, I ask often what it is that the other way will be.
	Although we always turn here, I ask often what the other road might be.
	And while we turn around around all the time, I often ask what would be the other way.
	While we're always going around here I often ask what it is that's the other way.
	While we're always turning around here, I'm often wondering what's in the other way after, in the other way.
	Though we always turn here, I have often wondered what's in the other way after, in the other way.
	And although we always make turns here, I've often wondered what on the other road there's after, in the other way.
	Although we're always going around here, I often wonder what's in the other way after, on the other way.
	Though we always turn around here, and I often wonder if there's something in a different way after, in another way.
	Though we keep turning here and I've often wondered what is in the other route after another, in the other way.
	Although we were always turning around here, I often wondered what the other way was after, the other way.
	Although we always turn around here, I often wonder what is on the other way after that and on the other way.
	Although we've all been turning around here, I always wondered what is in another way after, in another way.
	Even though we always turn around here I often wonder what the other way is after, the other way.
	How we always turns right here, I always wonder what's down the other road.
	Why we always turns right here, I always wonder what's down the other road.
	Why we always turns right down here, I always wonder what's down the other road.
	Well, why we always turns right here, I always wonder what's down the other road.
	Why we always turns right down here, I always wonder what's down the other road.
	Why we always turns right here, I always wonder what's down the other road.
	Why we always turns right here, I always wonder what's down the other road.
	How we always turns right here, I always wonder what's down the other road.
	Why we always turns right down here, I always wonder what's down the other road.
	Why we always turns right here, I always wonder what's down the other road.
	As much as we've been turning around, I'm so curious as to what's happening on the other side of the road.
	And while we're always around here... I often wonder what else was on the other side of the road.
	Although we've always turned around here I've been wondering what's going on on the other side of the road.
	While we're going through this all the time I've been wondering what the hell was going on down the other road.
	Although I've been turning around since, I've been curious what's going on in the other way.
	Although we've been turning around, I've been wondering what else was going on on the other side of the road.
	And though we keep turning around in here, I often wonder what it is that is in the other way.
	I mean, even though we used to turn around here, I've been wondering what the hell is going on in the other side of the road.
	Even though we were around here all the time I often wondered about what else was going on in the other way.
	Although we've been turning around around, I've been wondering where the other way is.
	Though we're always around here, I've always been wondering what it's gonna be on the other side of the road.
	Although we're always here, I don't know what we'll do on the other side of the road.
	I mean, I don't know what else I'm going to do on my other path, but I think we're gonna turn around around here a lot, you know?
	Although we've always turned around here, I always doubt what's going to happen on another road.
	And while we're always turning around here, there is always doubt as to what it would be on the other side of the road.
	And while we often turn around here, I'm often suspicious about what might be going on on the other side of the road.
	We turn around a lot of times, but I wonder what it would be like to be on another road.
	We turn around a lot, but I always doubt what it could be on the other side of the road.
	And as much as we've been turning around, I always wonder what will happen on the other side of the road.
	We've been looking here a lot, but I'm always doubting what's going on here on the other side of the road.
	Well, even if we're always here and we go around it, I'm always wonderin' what's in the side of the other road.
	And we're always going to go this way, but I'm always surprised to hear anything on the edge of the other road.
	And although we go around here every time I go around, it's just kind of funny how it's going to look to be in the other side of the road.
	Although we are always on this turn, I sometimes wonder if there's a good scene along the other side of the road.
	Although we've always turned here, I've always wondered what's good around the corner of the other road.
	Although we're always here around, I always wonder what's going on here along the other side of the road.
	While we go around here every time, I'm used to wonder what's on the other side of the road.
	I mean, you know, we've always been around this corner and I'm used to wonder what's up on the other side of the road.
	Although we were always here on our turn, I was always wondering what's the good side of the other road.
	Although we always spin here, I often wonder what's on the other side of the road.
	Though we used to turn over here, I often wonder what we can do for a road that's a different way, a road that's one where we can get along.
	Although we're always looking over here I often wonder what the other way is... and how it can't be the next way.
	Although we always turn our backs here, I always want to know how it's all about the other way, and how we're going to be able to go down the other way.
	Though we always turn around, I keep wondering, how is it going to happen on the other way or the other way?
	Even though we used to turn around here and I often wonder how the other road is going to go through the other way.
	While we've always turn around and come here, I often wonder how the other road can be travelled and the other way can be taken.
	And while we always turn around here, I always wonder about the other way, the way we're gonna know, the other way.
	Although, you know, we've turned around all the time, I often wonder how the other roads will get to know each other.
	Though we always turn around here, I often wonder if the other way is the road, how can it be the way it is?
	While we turn around, I often wonder how the other road can get there and the other way around.
-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
Test Sentence: Two ferries collided today in the main harbour, but there were no injuries.
Top 100 Translations
	Today, two ferry crashes occurred in the main seaport, but no one was injured.
	There was a collision of two ferry ships today at the greater seaport, but none of the people were injured.
	Today there was a collision of two ferries in the Great Harbour, but there were no injuries.
	Two ferry crashes have occurred today in the main seaports, and none of the people have been injured.
	Today there was a collision with two ferry boats at the marina, but no one was injured.
	Today two ferry collisions took place at the Grand Harbour, but none of the people were injured.
	Two ferry crashes in the Great Seaport have taken place today, but there has been no injuries.
	Two ferry crashes in the main seaport today, however, did not lead to any injuries.
	Today, two ferry wrecks clashed in the Great Harbor, but no persons were injured.
	Today, there were two ferry collisions at the main seaport, but none of the people were injured.
	Today, two ferry boats crashed in the main port, but no one was injured.
	Today, two ferry ships crashed in the main port, but no one was injured.
	Today, two ferries ran into each other in the main port, but no one was injured.
	Today, two ferries colluded at the main port, but no one was injured.
	Today, two ferries crashed into each other at the main port, but no one was injured.
	Today, two ferry boats crashed into one another in the main port, but no one was injured.
	Today two ferries were in a collision at the main port, but no one was injured.
	Today, two ferry ships crashed at the port of main, but no one was injured.
	Today, two ferry boats collid at the main port and there was no injuries to any of them.
	Today two ferry boats collided at the main port, but no one was injured.
	There was a firefight today between two ferry boats in the main harbour, but no one was injured.
	Today, two ferry ships are engaged in an exchange of fire in the main port, but none of the personnel were injured.
	The two ferry boats had exchanges of fire today at the main port, but none of their personnel had been injured.
	Today there was an exchange of fire between two ferries in the major harbour, but no one was injured.
	Today the two ferrymen had exchanged fire at the main ports but none of the persons involved had been injured.
	Today there were exchanges of fire between two ferry ships at the main port, but none of them sustained injuries.
	Today there was an exchange of fire between the two ferries at the major port but none of the people were injured.
	Today, there was an exchange of fire between the two ferry boats in the main port, without any injuries to any of the personnel.
	Today, there were exchanges of fire between the two ferries at the main port, but no injuries were sustained.
	Two ferry boats had an exchange of fire at the main port today, but none of the personnel had been injured.
	Today, there were two ferry ships in the main seaports that had exchanged fire, but there were no injuries.
	Today there was two cross-ships in the main seaport that were fired upon, but they were not injured.
	Today, two ferry boats were fired upon in the main seaport, but there were no injuries.
	Today, two ferry ships were fired at the main seaport, but they were not injured.
	Two ferry boats had been caught in the fire today in the main seaport, but no injuries had been sustained.
	Today two ferries at the main port have been fired on but no injuries have been sustained.
	Today two ferries are fired on at the main seaport, but there have been no injuries.
	Two ferry ferries have been opened today in the main seaport but no injuries have been sustained.
	Two ferry boats were fired on at the main seaport today, but no injuries were sustained.
	Two ferries were fired at the main seaport today, but there were no injuries.
	Today, two ferry ships crashed in main port, but none of them were injured.
	Today, two ferry cruises crashed into the main harbour, but none of them were injured.
	Two ferries have been crashed into the main harbour today, but no one has been injured.
	Today, two ferry ships crashed in the main harbour, but no one was injured.
	Two ferry boats crashed into the main harbour today, but no one was injured.
	Two ferry ships were crashed into the main harbour today, but no one was injured.
	Today, there were two ferry landings at the main harbour, but no one was injured.
	Two ferry ships ran into the main port today, but no one was injured.
	Today, two ferry buses hit the main port but no one was injured.
	Today, there were two ferries crashed on the main port but no injuries were sustained.
	Today, two ferry planes crashed into the main port, but no one was injured.
	Today two ferry ships crashed in the main port, but no one was injured.
	Today two ferry vessels have crashed in the main ports, but no one has been injured.
	Today, there were two ferries colliding in the major harbours but no one was injured.
	Today, two ferry ships collided in major ports, but no one was injured.
	Today, there are two ferry ships collided at the main port, and no one was injured.
	Today, two ferries crashed into the main port, but no one was injured.
	Today, two ferries crashed at the main port, but no one was injured.
	Two ferry crossings crashed in the main port today, but no one was injured.
	Today, two boats crashed in the main harbour but no one was injured.
	Today, two ferries were colliding in two of the two main ports, but there were no injuries.
	Today, two ferry ships are colliding from two of the two major ports but no injuries have been sustained.
	Today two ferry ships crashed in two major ports, but no one was injured.
	Today, two ferryships collided with two of the two major ports, but none of their personnel were injured.
	Today, two ferry boats collided in the two main ports, and none of the people were injured.
	Today, two of the two major ports collided but there were no injuries.
	Today, the two two main ports clashed, but no injuries were sustained.
	Today, two boats collided between the two main ports, but no one was injured.
	Today, two ferryes collapsed in two major ports, but no injuries were sustained.
	Today, two ferry boats collided between the two main ports, but no personnel were injured.
	Today, two ferries clashed in major seaports, but no one was injured.
	Two ferry collisions took place today at the main seaport, but no one was injured.
	Two ferry collisions took place today at the main seaport, but no one was injured.
	Today, two ferry crashes were carried out in the main seaport, but no one was injured.
	Today two ferry collisions took place in major seaports, but no one was injured.
	Today, two ferries crashed at the main harbour, but no one was injured.
	Two ferries crashed today at the main seaport, but no one was injured.
	Today, two ferries clashed in the main seaport, but no one was injured.
	Today there was two ferries in the main seaport, but no one was injured.
	Today, two ferry collisions took place in the main port, but no one was injured.
	Two ferry boats clashed in the main port today, but no one was injured.
	Today there was a collision in the main ports between two ferry vessels, but no one was injured.
	Today two ferrywrecks broke up in the main harbour, but no one was injured.
	Today, two boats crashed together in the main ports, but no one was injured.
	Two ferry collisions occurred in major ports today, but no one was injured.
	Today, two ferry boats crashed in major ports, but no one was injured.
	Two ferry crashes took place today in the main port, but no one was injured.
	Today, two ferry ships collided at the main port and no one was injured.
	Two ferry crossings crashed into each other today at the main port, but no one was injured.
	Two ferry ships clashed in the major port today but no one was injured.
	Today there was a collision of two ferries at the main harbour, but there were no injuries.
	Today, two ferry strikes have taken place in the major seaport, but no one has been injured.
	Two ferry collisions at the main seaport have occurred today but no injuries have been sustained.
	Today, two ferry cruises collided at the main seaport, but no one was injured.
	Today, two ferry collisions in the main seaport took place; no one was injured.
	Today there have been two collisions between the ferry ships at major seaports, but none of the people have been injured.
	Two ferry crashes have occurred today in the main seaport but no one has been injured.
	Today there was a crash in two ferry boats at the main seaport; however, no injuries were sustained.
	Today, two ferrywrecks crashed in the main seaport, but no one was injured.
	Two ferry collisions were held today at the main seaport and no one was injured.
-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
Test Sentence: The red squirrel, once common throughout Britain, is now restricted to the north.
Top 100 Translations
	The red squirrel, once common throughout England, has now been confined only to the north.
	The red squirrels were once common throughout the country and are only now confined to the north.
	Red squirrels, once common throughout the United Kingdom, are restricted only to the north.
	Red squirrels, which once were common throughout England, were now confined only to the north.
	The Red Squirrel, which once was a common practice across the UK, is only now confined to the North.
	Red squirrels, once common throughout Britain, are currently confined only to the north.
	red squirrels, once common practice throughout the United Kingdom, are now confined to the northern part of the country.
	The red squirrel, once common in England, is only now confined to the north.
	Red squirrels, once common throughout the United Kingdom, are now limited to the north.
	Red squirrels, once common throughout Britain, are now confined only to the north.
	The red squirrel was once common across the British continent, only in the north. The red squirrels are confined to the north.
	Red squirrels were once common on the entire continent of England, now confined only to the north and the red squirrels are limited to the north.
	Red squirrels were once common across the UK continent, and are now limited only to the north, and red squirrels are confined to the north.
	Red squirrels were once common on the British continent, now confined only to the north; red squirrels are confined to the north.
	Red squirrels used to be common on the whole British continent, now only in the north; red squirrels are confined to the north.
	The red squirrels were once common throughout the British continent and they are confined only to the north, and they're confined to the north.
	They used to be common on all continents in England, and they are restricted only to the North: the Red Squirrels are limited to the North.
	The red squirrels were once common throughout the British continent, and now are confined to the north only, and the red squirrels are confined to the north.
	Red squirrels used to be common across England, and now they're restricted to the north. They're confined to the north.
	red squirrels were once common in the UK on a whole continent, now only in the north. Red squirrels are confined to the north.
	The red squirrel, once popular all over Britain, is now confined to the north.
	Red squirrels, once popular throughout Britain, are now confined to the north.
	Red squirrels were used throughout the UK and are now confined to the north.
	The red squirrels used to be popular all over England, and they are now confined to the north.
	Red Squirrels was once popular in England, and they are now confined to the north.
	Red squirrels used to be popular all over the UK, and now are confined to the north.
	The red squirrel, once popular throughout Britain, is now confined to the north.
	Red squirrels, once prevalent all over Britain, are now confined to the north.
	The Red Squirrel had been used all over the United Kingdom. It is now confined to the north.
	The red squirrel was in place in all parts of Britain, and is now confined to the north.
	This red squirrel was once common across the UK, and now it's confined to the north.
	The red Squirrel once was common throughout England, and now it is confined to the north.
	This red squirrel was once quite common all over Britain, and it's now confined to the north.
	This red squirrel was common all over England, and it's now confined to the north.
	This Red squirrel was once a common practice in all the parts of Great Britain, and now it's confined to the north.
	This red squirrel has once been common everywhere in the UK and is now confined to the northern part of the country.
	This red squirrel was once common throughout the United Kingdom, and it is now confined to the north.
	The red squirrel used to be common across the UK, but now it is confined to the north.
	This red squirrel once was common everywhere in the UK and now it's confined to the north.
	This red squirrel used to be very common throughout Britain, and is now being held in the northern part of the country.
	The red squirrels have once been common in all the parts of the UK and now remain confined to the north.
	The Red Squirrel is once quite common across the U.K. and is now confined to the north.
	Once common in Britain, the red squirrels are now confined to the north.
	For a while, the red squirrels were very common throughout the UK and now are confined to the north.
	The red squirrels are once common in England, and they are now confined to the north.
	Red squirrels are once common all over England, now confined to the north.
	Red squirrels were once common everywhere in Britain, but they are now confined to the north.
	The red squirrels were once common everywhere in the United Kingdom and are now confined to the northern part of the country.
	Red squirrels were once quite common throughout the UK, and now are confined to the north.
	Red squirrels were used in all parts of the UK, which is now confined to the north.
	red squirrels are once common in all parts of the U.K., but they're now only used by northern countries, and they used to be most common in the U.K. where they now only are used in the northern part of the country.
	Red squirrels used to be very common across the UK, but now they are restricted to the north, where red squirrels were once very common, are now used only in the north.
	Red squirrels have been common throughout England but are now used only in the North, and red squirrels, which used to be common in the United Kingdom, now use only in the North.
	Red Squirrels used to be common throughout England, but now they're only available to Northern countries, and then Red Squirrels are now only used in the northern parts of the country, which used to be very common in Britain.
	The red squirrels were common in all parts of England, but now they're limited to the North, and the red squirrels, which were quite common in the United Kingdom, are now restricted to the North.
	The red squirrels used to be common all over Britain, but they are only for the northern states, which used to be very common within the United Kingdom now are only for the northern regions.
	Red squirrels have been common all over the United Kingdom, but they are now used only in Northern countries, and in Great Britain, where they were very common, the red squirrels are currently used only in the North.
	It has been very common for red squirrels all over the UK, but it has only been restricted for northern states, and it is now very common in the UK, and it's only for northern areas.
	The Red Squirrels are very common in the U.K., but now they're limited to the northern countries, and the red squirrels, which are quite common in the U.K., today are used only in the northern regions.
	Red squirrels used to be common around the UK, but only in Northern countries, and red squirrels used in Great Britain, are now only used in the North.
	The red squirrels were once common sense in Britain but are only present in the north.
	Red squirrels were once a common common sense in England, but they exist only in the north.
	The red squirrels were once common sense in England but now exist only in the north.
	Red squirrels are the common sense of the United Kingdom yet only exist in the North.
	Red squirrels were the common English common sense, but now they exist only in the north.
	The Red squirrels were once common sense in England but they are now only present in the North.
	The red squirrel was once a common sense of the United Kingdom but is now only present in the North.
	Red squirrels were once British common sense but now exist only in the North.
	The red squirrels were once common sense in Britain, but are now only in the north.
	The red squirrel was the common sense of England at one time and now exists only in the north.
	The red squirrel was used to it all across England and is now confined to the north.
	The Red Squirrel once was a common practice across England and has now been confined to the north.
	This red squirrel has been used to it in all parts of Britain, yet it is now confined to the north.
	This red squirrel was once common in Britain, but has now been confined to the north.
	This Red squirrel was used to it all over the UK, but now he's confined to the north.
	This red squirrel once had been found in all of England and is now bound to the north.
	The mouse was once common in all of the United Kingdom and is now confined to the north.
	This red squirrel is once common throughout the U.K. And now is confined to the north.
	The red squirrel is one of the most popular in England and now is confined to the north.
	It was once common in England, and now it's out in the north.
	The red squirrel used to be common all over the UK, but they're now restricted to the north.
	The red squirrels used to be common throughout Britain, but they are now confined to the north.
	Red squirrels were used throughout England, and are now confined to the north.
	Red squirrels once were common in all of England and have now been confined to the north.
	The red squirrels were once common throughout the U.K., and are now confined to the north.
	Red squirrels used to be common throughout England. They're currently confined to the north.
	The red squirrels used to be common throughout the United Kingdom. They have now been confined to the north.
	Red squirrels used to be common throughout England. Now it's restricted to the north.
	Red squirrels used to be common all over the UK and are now confined to the north.
	Red squirrels used to be common throughout the United Kingdom and are now confined to the north.
	This red squirrel used to be a common feature all over the UK and it is currently limited to the North.
	This red squirrel was once a common feature of all of England, and it's now only in the north.
	The red squirrel is once common anywhere in Britain, and it is limited to the North at the present time.
	This red squirrel used to be common anywhere in England, now it's limited to the north.
	This red squirrel was common throughout the UK, now it's only in the north.
	The red squirrel was once common in all of England, now it's only in the north.
	The red squirrel was used to be common everywhere in England, and now it is only in the north.
	This red squirrel was used to be a common feature across the United Kingdom, and currently it's only in the north.
	And that red squirrel used to be common throughout England, and it's now only in the north.
	This Red Squirrel was once a common feature throughout England, and now it's only in the north.
-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
Test Sentence: In many countries, specially trained dogs are used to locate hidden drugs.
Top 100 Translations
	Specially trained dogs are used to identify hidden drugs in many countries.
	In many countries, specially trained dogs are used to search for hidden drugs.
	Specialized and trained dogs are used to identify hidden medicines in many countries.
